Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load,Class
dish_1565797645,watermelon,70,5.32,75,3.99,1
dish_1565797671,berries,32,4.48,35,1.568,1
dish_1565797671,watermelon,70,5.32,75,3.99,1
dish_1565808943,cherry tomatoes,74,2.886,30,0.8658,1
dish_1565808975,cherry tomatoes,74,2.886,30,0.8658,1
dish_1565808975,onions,56,5.04,15,0.756,1
dish_1565808998,cherry tomatoes,74,2.886,30,0.8658,1
dish_1565808998,onions,56,5.04,15,0.756,1
dish_1565808998,bell peppers,98,8.82,15,1.323,1
dish_1565809033,bell peppers,98,8.82,15,1.323,1
dish_1565809033,onions,56,5.04,15,0.756,1
dish_1565809033,cherry tomatoes,74,2.886,30,0.8658,1
dish_1565809033,tuna,205,0,0,0,1
dish_1565809080,onions,56,5.04,15,0.756,1
dish_1565809080,cherry tomatoes,74,2.886,30,0.8658,1
dish_1565809080,tuna,205,0,0,0,1
dish_1565809080,carrot,52,5.2,30,1.56,1
dish_1565809080,bell peppers,98,8.82,15,1.323,1
dish_1565810969,spinach (raw),20,0.72,15,0.108,1
dish_1565811000,chicken,205,0,0,0,1
dish_1565811000,spinach (raw),20,0.72,15,0.108,1
dish_1565811025,spinach (raw),20,0.72,15,0.108,1
dish_1565811025,chicken,205,0,0,0,1
dish_1565811025,broccoli,52,3.64,15,0.546,1
dish_1565811061,chicken,205,0,0,0,1
dish_1565811061,carrot,47,4.7,30,1.41,1
dish_1565811061,spinach (raw),20,0.72,15,0.108,1
dish_1565811061,broccoli,52,3.64,15,0.546,1
dish_1565811091,broccoli,52,3.64,15,0.546,1
dish_1565811091,spinach (raw),20,0.72,15,0.108,1
dish_1565811091,carrot,47,4.7,30,1.41,1
dish_1565811091,chicken,205,0,0,0,1
dish_1565811091,goat cheese,47,0,0,0,1
dish_1565813386,tofu,156,2.964,15,0.4446,1
dish_1565894858,cookies,27,17.55,70,12.285,2
dish_1565894889,cheese pizza,47,15.745,80,12.596,3
dish_1565894889,cookies,27,17.55,70,12.285,3
dish_1565894910,pizza,105,34.65,80,27.72,3
dish_1565894910,cheese pizza,47,15.745,80,12.596,3
dish_1565894910,cookies,27,17.55,70,12.285,3
dish_1565896662,chard,28.5,1.0545,15,0.158175,1
dish_1565896662,kale,28.5,2.565,15,0.38475,1
dish_1565898489,olives,40,2.52,15,0.378,1
dish_1565898511,cherry tomatoes,62,2.418,30,0.7254,1
dish_1565898511,olives,40,2.52,15,0.378,1
dish_1565972591,chicken apple sausage,122,3.66,0,0,1
dish_1565972628,chicken apple sausage,122,3.66,0,0,1
dish_1565972628,scrambled eggs,237,3.792,0,0,1
dish_1565974375,bacon,85,1.19,0,0,1
dish_1565974409,chicken apple sausage,143,4.29,0,0,1
dish_1565974409,bacon,85,1.19,0,0,1
dish_1565987015,spinach (raw),64,2.304,15,0.3456,1
dish_1565987054,spinach (raw),64,2.304,15,0.3456,1
dish_1565987054,chicken,149,0,0,0,1
dish_1565987081,spinach (raw),64,2.304,15,0.3456,1
dish_1565987081,chicken,149,0,0,0,1
dish_1565987081,cucumbers,75,1.5,15,0.225,1
dish_1565987116,chicken,149,0,0,0,1
dish_1565987116,olives,109,6.867,15,1.03005,1
dish_1565987116,spinach (raw),64,2.304,15,0.3456,1
dish_1565987116,cucumbers,75,1.5,15,0.225,1
dish_1565987142,spinach (raw),64,2.304,15,0.3456,1
dish_1565987142,cucumbers,75,1.5,15,0.225,1
dish_1565987142,parmesan cheese,29,1.218,0,0,1
dish_1565987142,chicken,149,0,0,0,1
dish_1565987142,olives,109,6.867,15,1.03005,1
dish_1565987269,cheese pizza,45,15.075,80,12.06,2
dish_1566242066,olives,40,2.52,15,0.378,1
dish_1566242111,olives,40,2.52,15,0.378,1
dish_1566242111,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242164,olives,40,2.52,15,0.378,1
dish_1566242164,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242164,onions,52,4.68,15,0.702,1
dish_1566242195,onions,52,4.68,15,0.702,1
dish_1566242195,carrot,59,5.9,30,1.77,1
dish_1566242195,olives,40,2.52,15,0.378,1
dish_1566242195,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242234,carrot,59,5.9,30,1.77,1
dish_1566242234,tuna,143,0,0,0,1
dish_1566242234,onions,52,4.68,15,0.702,1
dish_1566242234,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242234,olives,40,2.52,15,0.378,1
dish_1566242273,onions,52,4.68,15,0.702,1
dish_1566242273,tuna,143,0,0,0,1
dish_1566242273,chicken,158,0,0,0,1
dish_1566242273,carrot,59,5.9,30,1.77,1
dish_1566242273,olives,40,2.52,15,0.378,1
dish_1566242273,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242298,olives,40,2.52,15,0.378,1
dish_1566242298,carrot,59,5.9,30,1.77,1
dish_1566242298,chicken,158,0,0,0,1
dish_1566242298,parmesan cheese,37,1.554,0,0,1
dish_1566242298,cherry tomatoes,69,2.691,30,0.8073,1
dish_1566242298,onions,52,4.68,15,0.702,1
dish_1566242298,tuna,143,0,0,0,1
dish_1566244815,asparagus,144,5.616,15,0.8424,1
dish_1566244863,zucchini,39,1.053,15,0.15795,1
dish_1566244863,broccoli,39,2.73,15,0.4095,1
dish_1566244863,squash,39,1.326,15,0.1989,1
dish_1566244863,asparagus,144,5.616,15,0.8424,1
dish_1566246415,mixed greens,40,2.12,15,0.318,1
dish_1566246478,mixed greens,40,2.12,15,0.318,1
dish_1566246478,chicken,170,0,0,0,1
dish_1566246513,feta cheese,55,2.31,0,0,1
dish_1566246513,mixed greens,40,2.12,15,0.318,1
dish_1566246513,chicken,170,0,0,0,1
dish_1566246541,feta cheese,55,2.31,0,0,1
dish_1566246541,chicken,170,0,0,0,1
dish_1566246541,mixed greens,40,2.12,15,0.318,1
dish_1566246541,broccoli,66,4.62,15,0.693,1
dish_1566246573,broccoli,66,4.62,15,0.693,1
dish_1566246573,chicken,170,0,0,0,1
dish_1566246573,olives,90,5.67,15,0.8505,1
dish_1566246573,mixed greens,40,2.12,15,0.318,1
dish_1566246573,feta cheese,55,2.31,0,0,1
dish_1566246902,cheese pizza,89,29.815,80,23.852,3
dish_1566317711,oatmeal,182,21.84,60,13.104,2
dish_1566317742,blackberries,72,6.624,25,1.656,2
dish_1566317742,oatmeal,182,21.84,60,13.104,2
dish_1566317775,oatmeal,182,21.84,60,13.104,3
dish_1566317775,blackberries,72,6.624,25,1.656,3
dish_1566317775,raspberries,156,18.72,25,4.68,3
dish_1566328724,chicken,167,0,0,0,1
dish_1566328745,chicken,167,0,0,0,1
dish_1566328745,cherry tomatoes,36,1.404,30,0.4212,1
dish_1566328776,chicken,167,0,0,0,3
dish_1566328776,cherry tomatoes,36,1.404,30,0.4212,3
dish_1566328776,pizza,233,76.89,80,61.512,3
dish_1566328805,cherry tomatoes,36,1.404,30,0.4212,3
dish_1566328805,pizza,233,76.89,80,61.512,3
dish_1566328805,chicken,167,0,0,0,3
dish_1566328805,pineapple,52,6.76,66,4.4616,3
dish_1566328831,pizza,233,76.89,80,61.512,3
dish_1566328831,cherry tomatoes,36,1.404,30,0.4212,3
dish_1566328831,chicken,167,0,0,0,3
dish_1566328831,pineapple,52,6.76,66,4.4616,3
dish_1566328831,olives,12,0.756,15,0.1134,3
dish_1566328894,cheese pizza,89,29.815,80,23.852,3
dish_1566329203,cauliflower,377,18.85,15,2.8275,1
dish_1566332040,spinach (raw),65,2.34,15,0.351,1
dish_1566332085,spinach (raw),65,2.34,15,0.351,1
dish_1566332085,cucumbers,98,1.96,15,0.294,1
dish_1566332116,olives,112,7.056,15,1.0584,1
dish_1566332116,spinach (raw),65,2.34,15,0.351,1
dish_1566332116,cucumbers,98,1.96,15,0.294,1
dish_1566332154,spinach (raw),65,2.34,15,0.351,1
dish_1566332154,cucumbers,98,1.96,15,0.294,1
dish_1566332154,olives,112,7.056,15,1.0584,1
dish_1566332154,chicken,150,0,0,0,1
dish_1566332193,spinach (raw),65,2.34,15,0.351,1
dish_1566332193,avocado,79,7.11,10,0.711,1
dish_1566332193,olives,112,7.056,15,1.0584,1
dish_1566332193,chicken,150,0,0,0,1
dish_1566332193,cucumbers,98,1.96,15,0.294,1
dish_1566333118,cheese pizza,90,30.15,80,24.12,3
dish_1566413321,spinach (raw),61,2.196,15,0.3294,1
dish_1566413356,spinach (raw),61,2.196,15,0.3294,1
dish_1566413356,chicken,103,0,0,0,1
dish_1566413388,chicken,103,0,0,0,1
dish_1566413388,spinach (raw),61,2.196,15,0.3294,1
dish_1566413388,broccoli,67,4.69,15,0.7035,1
dish_1566413419,chicken,103,0,0,0,1
dish_1566413419,avocado,49,4.41,10,0.441,1
dish_1566413419,spinach (raw),61,2.196,15,0.3294,1
dish_1566413419,broccoli,67,4.69,15,0.7035,1
dish_1566413445,chicken,103,0,0,0,1
dish_1566413445,avocado,49,4.41,10,0.441,1
dish_1566413445,spinach (raw),61,2.196,15,0.3294,1
dish_1566413445,broccoli,67,4.69,15,0.7035,1
dish_1566413445,olives,80,5.04,15,0.756,1
dish_1566413469,chicken,103,0,0,0,1
dish_1566413469,avocado,49,4.41,10,0.441,1
dish_1566413469,olives,80,5.04,15,0.756,1
dish_1566413469,parmesan cheese,19,0.798,0,0,1
dish_1566413469,spinach (raw),61,2.196,15,0.3294,1
dish_1566413469,broccoli,67,4.69,15,0.7035,1
dish_1566414611,chicken,64,0,0,0,1
dish_1566414642,roasted potatoes,81,14.58,59,8.6022,1
dish_1566414642,chicken,64,0,0,0,1
dish_1566414862,roasted potatoes,67,12.06,59,7.1154,1
dish_1566419510,cheese pizza,103,34.505,80,27.604,3
dish_1566419546,caesar salad,74,3.182,0,0,3
dish_1566419546,cheese pizza,103,34.505,80,27.604,3
dish_1566499564,olives,37,2.331,15,0.34965,1
dish_1566500963,spinach (raw),25,0.9,15,0.135,1
dish_1566500988,spinach (raw),25,0.9,15,0.135,1
dish_1566500988,carrot,38,3.8,30,1.14,1
dish_1566501012,olives,97,6.111,15,0.91665,1
dish_1566501012,spinach (raw),25,0.9,15,0.135,1
dish_1566501012,carrot,38,3.8,30,1.14,1
dish_1566501041,olives,97,6.111,15,0.91665,1
dish_1566501041,carrot,38,3.8,30,1.14,1
dish_1566501041,spinach (raw),25,0.9,15,0.135,1
dish_1566501041,parmesan cheese,34,1.428,0,0,1
dish_1566501067,spinach (raw),25,0.9,15,0.135,1
dish_1566501067,carrot,38,3.8,30,1.14,1
dish_1566501067,parmesan cheese,34,1.428,0,0,1
dish_1566501067,olives,97,6.111,15,0.91665,1
dish_1566501067,chicken,112,0,0,0,1
dish_1566501126,spinach (raw),25,0.9,15,0.135,1
dish_1566501126,carrot,38,3.8,30,1.14,1
dish_1566501126,parmesan cheese,34,1.428,0,0,1
dish_1566501126,olives,97,6.111,15,0.91665,1
dish_1566501126,chicken,112,0,0,0,1
dish_1566501126,avocado,63,5.67,10,0.567,1
dish_1566501258,onions,30,2.7,15,0.405,1
dish_1566501293,olives,26,1.638,15,0.2457,1
dish_1566501293,onions,30,2.7,15,0.405,1
dish_1566501324,onions,30,2.7,15,0.405,1
dish_1566501324,carrot,57,5.7,30,1.71,1
dish_1566501324,olives,26,1.638,15,0.2457,1
dish_1566501352,cherry tomatoes,57,2.223,30,0.6669,1
dish_1566501352,onions,30,2.7,15,0.405,1
dish_1566501352,olives,26,1.638,15,0.2457,1
dish_1566501352,carrot,57,5.7,30,1.71,1
dish_1566501382,olives,26,1.638,15,0.2457,1
dish_1566501382,onions,30,2.7,15,0.405,1
dish_1566501382,cherry tomatoes,57,2.223,30,0.6669,1
dish_1566501382,tuna,160,0,0,0,1
dish_1566501382,carrot,57,5.7,30,1.71,1
dish_1566502211,caesar salad,237,10.191,0,0,1
dish_1566587662,kale,98.5,8.865,15,1.32975,1
dish_1566587662,chard,98.5,3.6445,15,0.546675,1
dish_1566589933,tofu,122,2.318,15,0.3477,1
dish_1566592456,caesar salad,126,5.418,0,0,1
dish_1566838286,pineapple,145,18.85,66,12.441,2
dish_1566838317,watermelon,139,10.564,75,7.923,3
dish_1566838317,pineapple,145,18.85,66,12.441,3
dish_1566838351,berries,133,18.62,35,6.517,3
dish_1566838351,watermelon,139,10.564,75,7.923,3
dish_1566838351,pineapple,145,18.85,66,12.441,3
dish_1566838378,scrambled eggs,65,1.04,0,0,3
dish_1566838378,watermelon,139,10.564,75,7.923,3
dish_1566838378,berries,133,18.62,35,6.517,3
dish_1566838378,pineapple,145,18.85,66,12.441,3
dish_1566844766,caesar salad,164,7.052,0,0,1
dish_1566844803,caesar salad,164,7.052,0,0,2
dish_1566844803,pepperoni pizza,63,20.16,80,16.128,2
dish_1566849208,mixed greens,70,3.71,15,0.5565,1
dish_1566849233,avocado,47,4.23,10,0.423,1
dish_1566849233,mixed greens,70,3.71,15,0.5565,1
dish_1566849269,avocado,47,4.23,10,0.423,1
dish_1566849269,parmesan cheese,36,1.512,0,0,1
dish_1566849269,mixed greens,70,3.71,15,0.5565,1
dish_1566849295,mixed greens,70,3.71,15,0.5565,1
dish_1566849295,avocado,47,4.23,10,0.423,1
dish_1566849295,parmesan cheese,36,1.512,0,0,1
dish_1566849295,olives,86,5.418,15,0.8127,1
dish_1566849327,parmesan cheese,36,1.512,0,0,1
dish_1566849327,mixed greens,70,3.71,15,0.5565,1
dish_1566849327,avocado,47,4.23,10,0.423,1
dish_1566849327,olives,86,5.418,15,0.8127,1
dish_1566849327,chicken,123,0,0,0,1
dish_1566849387,parmesan cheese,36,1.512,0,0,1
dish_1566849387,caesar salad,155,6.665,0,0,1
dish_1566849387,olives,86,5.418,15,0.8127,1
dish_1566849387,chicken,123,0,0,0,1
dish_1566849387,mixed greens,70,3.71,15,0.5565,1
dish_1566849387,avocado,47,4.23,10,0.423,1
dish_1566849862,olives,67,4.221,15,0.63315,1
dish_1566849895,olives,67,4.221,15,0.63315,1
dish_1566849895,carrot,86,8.6,30,2.58,1
dish_1566849923,olives,67,4.221,15,0.63315,1
dish_1566849923,cherry tomatoes,87,3.393,30,1.0179,1
dish_1566849923,carrot,86,8.6,30,2.58,1
dish_1566849955,olives,67,4.221,15,0.63315,1
dish_1566849955,onions,48,4.32,15,0.648,1
dish_1566849955,cherry tomatoes,87,3.393,30,1.0179,1
dish_1566849955,carrot,86,8.6,30,2.58,1
dish_1566849987,olives,67,4.221,15,0.63315,1
dish_1566849987,carrot,86,8.6,30,2.58,1
dish_1566849987,chicken,252,0,0,0,1
dish_1566849987,cherry tomatoes,87,3.393,30,1.0179,1
dish_1566849987,onions,48,4.32,15,0.648,1
dish_1566851549,cheese pizza,85,28.475,80,22.78,3
dish_1566851584,caesar salad,137,5.891,0,0,3
dish_1566851584,cheese pizza,85,28.475,80,22.78,3
dish_1566922978,scrambled eggs,84,1.344,0,0,1
dish_1566923004,scrambled eggs,84,1.344,0,0,1
dish_1566923004,pineapple,69,8.97,66,5.9202,1
dish_1566931116,cauliflower,142,7.1,15,1.065,1
dish_1566931140,cauliflower,142,7.1,15,1.065,1
dish_1566931140,avocado,57,5.13,10,0.513,1
dish_1566931482,mixed greens,91,4.823,15,0.72345,1
dish_1566931519,mixed greens,91,4.823,15,0.72345,1
dish_1566931519,olives,91,5.733,15,0.85995,1
dish_1566931548,mixed greens,91,4.823,15,0.72345,1
dish_1566931548,olives,91,5.733,15,0.85995,1
dish_1566931548,broccoli,71,4.97,15,0.7455,1
dish_1566931586,olives,91,5.733,15,0.85995,1
dish_1566931586,mixed greens,91,4.823,15,0.72345,1
dish_1566931586,chicken,136,0,0,0,1
dish_1566931586,broccoli,71,4.97,15,0.7455,1
dish_1566931620,avocado,72,6.48,10,0.648,1
dish_1566931620,olives,91,5.733,15,0.85995,1
dish_1566931620,mixed greens,91,4.823,15,0.72345,1
dish_1566931620,chicken,136,0,0,0,1
dish_1566931620,broccoli,71,4.97,15,0.7455,1
dish_1566931650,mixed greens,91,4.823,15,0.72345,1
dish_1566931650,olives,91,5.733,15,0.85995,1
dish_1566931650,chicken,136,0,0,0,1
dish_1566931650,avocado,72,6.48,10,0.648,1
dish_1566931650,broccoli,71,4.97,15,0.7455,1
dish_1566931650,parmesan cheese,27,1.134,0,0,1
dish_1566934366,cheese pizza,33,11.055,80,8.844,1
dish_1566937992,cheese pizza,104,34.84,80,27.872,3
dish_1567007719,cantaloupe,42,3.36,65,2.184,1
dish_1567007751,berries,45,6.3,35,2.205,1
dish_1567007751,cantaloupe,42,3.36,65,2.184,1
dish_1567007783,cantaloupe,42,3.36,65,2.184,1
dish_1567007783,berries,45,6.3,35,2.205,1
dish_1567007783,raspberries,19,2.28,25,0.57,1
dish_1567007814,pineapple,46,5.98,66,3.9468,1
dish_1567007814,berries,45,6.3,35,2.205,1
dish_1567007814,raspberries,19,2.28,25,0.57,1
dish_1567007814,cantaloupe,42,3.36,65,2.184,1
dish_1567007848,watermelon,91,6.916,75,5.187,2
dish_1567007848,raspberries,19,2.28,25,0.57,2
dish_1567007848,berries,45,6.3,35,2.205,2
dish_1567007848,cantaloupe,42,3.36,65,2.184,2
dish_1567007848,pineapple,46,5.98,66,3.9468,2
dish_1567022114,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022147,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022147,bell peppers,54,4.86,15,0.729,1
dish_1567022180,bell peppers,54,4.86,15,0.729,1
dish_1567022180,carrot,34,3.4,30,1.02,1
dish_1567022180,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022212,bell peppers,54,4.86,15,0.729,1
dish_1567022212,carrot,34,3.4,30,1.02,1
dish_1567022212,olives,35,2.205,15,0.33075,1
dish_1567022212,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022251,onions,57,5.13,15,0.7695,1
dish_1567022251,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022251,olives,35,2.205,15,0.33075,1
dish_1567022251,carrot,34,3.4,30,1.02,1
dish_1567022251,bell peppers,54,4.86,15,0.729,1
dish_1567022296,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022296,onions,57,5.13,15,0.7695,1
dish_1567022296,olives,35,2.205,15,0.33075,1
dish_1567022296,bell peppers,54,4.86,15,0.729,1
dish_1567022296,carrot,34,3.4,30,1.02,1
dish_1567022296,chicken,190,0,0,0,1
dish_1567022338,carrot,34,3.4,30,1.02,1
dish_1567022338,bell peppers,54,4.86,15,0.729,1
dish_1567022338,chicken,190,0,0,0,1
dish_1567022338,parmesan cheese,19,0.798,0,0,1
dish_1567022338,onions,57,5.13,15,0.7695,1
dish_1567022338,cherry tomatoes,74,2.886,30,0.8658,1
dish_1567022338,olives,35,2.205,15,0.33075,1
dish_1567023110,olives,40,2.52,15,0.378,1
dish_1567023132,kimchi,44,2.508,10,0.2508,1
dish_1567023132,olives,40,2.52,15,0.378,1
dish_1567023161,chicken,50,0,0,0,1
dish_1567023161,kimchi,44,2.508,10,0.2508,1
dish_1567023161,olives,40,2.52,15,0.378,1
dish_1567023262,greek salad,64,3.008,15,0.4512,1
dish_1567024066,cheese pizza,86,28.81,80,23.048,3
dish_1567106594,cherry tomatoes,88,3.432,30,1.0296,1
dish_1567106620,bell peppers,58,5.22,15,0.783,1
dish_1567106620,cherry tomatoes,88,3.432,30,1.0296,1
dish_1567106646,cherry tomatoes,88,3.432,30,1.0296,1
dish_1567106646,bell peppers,58,5.22,15,0.783,1
dish_1567106646,onions,55,4.95,15,0.7425,1
dish_1567106668,onions,55,4.95,15,0.7425,1
dish_1567106668,cherry tomatoes,88,3.432,30,1.0296,1
dish_1567106668,carrot,47,4.7,30,1.41,1
dish_1567106668,bell peppers,58,5.22,15,0.783,1
dish_1567106693,cherry tomatoes,88,3.432,30,1.0296,1
dish_1567106693,onions,55,4.95,15,0.7425,1
dish_1567106693,chicken,169,0,0,0,1
dish_1567106693,bell peppers,58,5.22,15,0.783,1
dish_1567106693,carrot,47,4.7,30,1.41,1
dish_1567110756,pizza,42,13.86,80,11.088,2
dish_1567542778,cheese pizza,98,32.83,80,26.264,3
dish_1567625294,avocado,32,2.88,10,0.288,1
dish_1567625343,chard,21,0.777,15,0.11655,1
dish_1567625343,avocado,32,2.88,10,0.288,1
dish_1567625343,kale,21,1.89,15,0.2835,1
dish_1567629081,cheese pizza,90,30.15,80,24.12,3
dish_1567629106,caesar salad,121,5.203,0,0,3
dish_1567629106,cheese pizza,90,30.15,80,24.12,3
dish_1567629129,pineapple,83,10.79,66,7.1214,3
dish_1567629129,caesar salad,121,5.203,0,0,3
dish_1567629129,cheese pizza,90,30.15,80,24.12,3
dish_1567711272,pizza,71,23.43,80,18.744,2
dish_1567714745,mixed greens,32,1.696,15,0.2544,1
dish_1567714780,mixed greens,32,1.696,15,0.2544,1
dish_1567714780,chicken,186,0,0,0,1
dish_1567714813,avocado,46,4.14,10,0.414,1
dish_1567714813,mixed greens,32,1.696,15,0.2544,1
dish_1567714813,chicken,186,0,0,0,1
dish_1567714839,avocado,46,4.14,10,0.414,1
dish_1567714839,chicken,186,0,0,0,1
dish_1567714839,mixed greens,32,1.696,15,0.2544,1
dish_1567714839,olives,115,7.245,15,1.08675,1
dish_1567714875,avocado,46,4.14,10,0.414,1
dish_1567714875,chicken,186,0,0,0,1
dish_1567714875,mixed greens,32,1.696,15,0.2544,1
dish_1567714875,olives,115,7.245,15,1.08675,1
dish_1567714875,parmesan cheese,37,1.554,0,0,1
dish_1567785622,berries,54,7.56,35,2.646,1
dish_1567785654,berries,54,7.56,35,2.646,1
dish_1567785654,pineapple,42,5.46,66,3.6036,1
dish_1567789154,sausage,111,4.662,0,0,1
dish_1567801468,caesar salad,196,8.428,0,0,1
dish_1567801716,cheese pizza,38,12.73,80,10.184,2
dish_1568044496,watermelon,118,8.968,75,6.726,1
dish_1568055963,olives,32,2.016,15,0.3024,1
dish_1568055986,olives,32,2.016,15,0.3024,1
dish_1568055986,onions,44,3.96,15,0.594,1
dish_1568056019,olives,32,2.016,15,0.3024,1
dish_1568056019,cherry tomatoes,55,2.145,30,0.6435,1
dish_1568056019,onions,44,3.96,15,0.594,1
dish_1568056046,olives,32,2.016,15,0.3024,1
dish_1568056046,carrot,58,5.8,30,1.74,1
dish_1568056046,cherry tomatoes,55,2.145,30,0.6435,1
dish_1568056046,onions,44,3.96,15,0.594,1
dish_1568056217,carrot,58,5.8,30,1.74,1
dish_1568056217,chicken,238,0,0,0,1
dish_1568056217,onions,44,3.96,15,0.594,1
dish_1568056217,cherry tomatoes,55,2.145,30,0.6435,1
dish_1568056217,olives,32,2.016,15,0.3024,1
dish_1568060616,mixed greens,61,3.233,15,0.48495,1
dish_1568060646,mixed greens,61,3.233,15,0.48495,1
dish_1568060646,onions,36,3.24,15,0.486,1
dish_1568060697,onions,36,3.24,15,0.486,1
dish_1568060697,avocado,64,5.76,10,0.576,1
dish_1568060697,mixed greens,61,3.233,15,0.48495,1
dish_1568060722,avocado,64,5.76,10,0.576,1
dish_1568060722,mixed greens,61,3.233,15,0.48495,1
dish_1568060722,onions,36,3.24,15,0.486,1
dish_1568060722,chicken,198,0,0,0,1
dish_1568061097,cheese pizza,55,18.425,80,14.74,2
dish_1568132484,berries,134,18.76,35,6.566,1
dish_1568132521,berries,134,18.76,35,6.566,1
dish_1568132521,turkey bacon,22,0.682,0,0,1
dish_1568132561,berries,134,18.76,35,6.566,1
dish_1568132561,turkey bacon,22,0.682,0,0,1
dish_1568132561,bacon,21,0.294,0,0,1
dish_1568132601,berries,134,18.76,35,6.566,1
dish_1568132601,turkey bacon,22,0.682,0,0,1
dish_1568132601,bacon,21,0.294,0,0,1
dish_1568132601,scrambled eggs,69,1.104,0,0,1
dish_1568141871,cheese pizza,110,36.85,80,29.48,3
dish_1568143527,cheese pizza,45,15.075,80,12.06,2
dish_1568144612,broccoli,78,5.46,15,0.819,1
dish_1568145027,roasted potatoes,69,12.42,59,7.3278,1
dish_1568145059,broccoli,43,3.01,15,0.4515,1
dish_1568145059,roasted potatoes,69,12.42,59,7.3278,1
dish_1568146905,mixed greens,74,3.922,15,0.5883,1
dish_1568146942,chicken,200,0,0,0,1
dish_1568146942,mixed greens,74,3.922,15,0.5883,1
dish_1568146977,mixed greens,74,3.922,15,0.5883,1
dish_1568146977,chicken,200,0,0,0,1
dish_1568146977,broccoli,71,4.97,15,0.7455,1
dish_1568147009,broccoli,71,4.97,15,0.7455,1
dish_1568147009,steak,161,0,0,0,1
dish_1568147009,mixed greens,74,3.922,15,0.5883,1
dish_1568147009,chicken,200,0,0,0,1
dish_1568233403,mixed greens,38,2.014,15,0.3021,1
dish_1568305198,turkey bacon,82,2.542,0,0,1
dish_1568313487,mixed greens,49,2.597,15,0.38955,1
dish_1568313527,mixed greens,49,2.597,15,0.38955,1
dish_1568313527,avocado,22,1.98,10,0.198,1
dish_1568313575,mushroom,41,1.353,15,0.20295,1
dish_1568313575,mixed greens,49,2.597,15,0.38955,1
dish_1568313575,avocado,22,1.98,10,0.198,1
dish_1568313640,onions,33,2.97,15,0.4455,1
dish_1568313640,mushroom,41,1.353,15,0.20295,1
dish_1568313640,mixed greens,49,2.597,15,0.38955,1
dish_1568313640,avocado,22,1.98,10,0.198,1
dish_1568313676,mixed greens,49,2.597,15,0.38955,1
dish_1568313676,avocado,22,1.98,10,0.198,1
dish_1568313676,chicken,69,0,0,0,1
dish_1568313676,mushroom,41,1.353,15,0.20295,1
