Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1564691450,steak,109.732201,0,0,0.000
dish_1564691450,onions,9.022172,0.81199548,15,0.122
dish_1564691450,lettuce,26.822157,0.777842553,15,0.117
dish_1564691450,mixed greens,40.233238,2.132361614,15,0.320
dish_1564691450,cherry tomatoes,10.728864,0.418425696,30,0.126
dish_1564691450,spinach (raw),3.65774,0.13167864,15,0.020
dish_1564691450,cucumbers,13.411078,0.26822156,15,0.040
dish_1564691450,bell peppers,1.463096,0.13167864,15,0.020
dish_1568319769,radishes,11.442424,0.389042416,15,0.058
dish_1568319769,pizza,92,30.36,80,24.288
dish_1568319769,cucumbers,14.303031,0.28606062,15,0.043
dish_1568319769,bell peppers,14.303031,1.28727279,15,0.193
dish_1558461792,grapes,127,22.86,56,12.802
dish_1558461792,spinach (raw),5,0.18,15,0.027
dish_1558461792,cherry tomatoes,61,2.379,30,0.714
dish_1558461792,almonds,40,9.08,15,1.362
dish_1558114523,almonds,18,4.086,15,0.613
dish_1565035774,onions,39,3.51,15,0.527
dish_1565035774,cauliflower,110,5.5,15,0.825
dish_1565035774,bell peppers,36,3.24,15,0.486
dish_1572278943,bacon,61,0.854,0,0.000
dish_1572278943,scrambled eggs,35,0.56,0,0.000
dish_1572291695,chicken,61.549423,0,0,0.000
dish_1572291695,cucumbers,73,1.46,15,0.219
dish_1572291695,tomatoes,7.693678,0.523170104,30,0.157
dish_1572291695,bell peppers,7.693678,0.69243102,15,0.104
dish_1572291695,spinach (raw),3.077471,0.110788956,15,0.017
dish_1572291695,onions,3.077471,0.27697239,15,0.042
dish_1572291695,jalapenos,3.077471,0.200035615,32,0.064
dish_1572291695,millet,15.387356,3.646803372,70,2.553
dish_1572031254,lamb,53,0,0,0.000
dish_1572031254,mozzarella cheese,22.39156,0.71652992,0,0.000
dish_1571931648,sausage,85,3.57,0,0.000
dish_1571931648,roasted potatoes,66,11.88,59,7.009
dish_1571934465,strawberries,232,18.56,25,4.640
